"wages","education","age","sex","language","logwages"
26.4,15,48,"Female","English",3.27336401015227
27.12,15,25,"Female","English",3.30027146307219
27.74,12,55,"Female","English",3.32287541488669
14.83,12.5,40,"Female","English",2.69665215614984
18.58,16,34,"Male","Other",2.92208573338569
13.8,9,50,"Male","French",2.62466859216316
12.82,1.5,53,"Male","French",2.55100645149252
7.72,13,18,"Female","English",2.04381436403668
24.37,19.7,32,"Female","English",3.19335286763712
19,13,36,"Female","English",2.94443897916644
10.58,9,58,"Female","French",2.35896542643015
10,13,37,"Male","English",2.30258509299405
7.51,8.3,46,"Female","French",2.01623546577604
16.82,12.5,28,"Male","English",2.8225686545448
9.42,1,46,"Female","English",2.24283508858827
6.08,12.1,29,"Female","English",1.80500469597808
7,11,18,"Male","English",1.94591014905531
8.65,13,20,"Male","English",2.15755932094379
16.18,12,53,"Female","Other",2.78377591163035
12.5,12.5,31,"Female","English",2.52572864430826
24.69,12,47,"Male","English",3.20639830335709
19.2,12,38,"Female","Other",2.95491027903374
22.9,11,28,"Male","English",3.13113691056019
14.35,12,37,"Male","English",2.66374994220563
43.2,20,51,"Male","English",3.76584049525006
23.75,14,47,"Male","English",3.16758253048065
17.57,14,51,"Male","Other",2.86619290219901
7.93,13,19,"Female","English",2.07065303564676
19.75,14,48,"Female","English",2.98315349134713
8.36,6,56,"Male","English",2.12345842709661
18,16,32,"Female","English",2.89037175789616
20,15,25,"Female","Other",2.99573227355399
7.15,15.5,24,"Female","English",1.96711235670592
30.88,12,62,"Male","English",3.43010872515658
19.11,13.6,38,"Male","English",2.95021175825218
17.21,18,27,"Female","Other",2.84549061022345
10.2,13,29,"Female","English",2.32238772029023
32.64,16,39,"Male","Other",3.48553853009591
23.04,14,43,"Male","English",3.13723183582769
19.25,10,58,"Female","French",2.95751106073379
13.75,15.2,34,"Male","English",2.62103882411258
7,12.6,23,"Female","English",1.94591014905531
23.3,10,59,"Male","English",3.14845336057165
18,8,46,"Male","English",2.89037175789616
17.3,12.5,39,"Male","English",2.85070650150373
18.57,15.1,45,"Male","English",2.92154737536461
13.18,11,41,"Female","English",2.57870052907436
6.7,10,16,"Female","English",1.90210752639692
45.5,8,55,"Male","Other",3.8177123259569
18.33,20,37,"Male","English",2.90853906185161
20.16,13,41,"Male","English",3.00370044320317
14.26,12,31,"Female","English",2.65745841498615
6.31,11.7,28,"Male","English",1.84213567655312
5.8,8,27,"Female","English",1.75785791755237
13.44,13,35,"Male","English",2.598235335095
14.29,15,41,"Male","English",2.65955999194178
7,14,20,"Female","English",1.94591014905531
6.5,15.5,30,"Female","English",1.87180217690159
36.94,10,40,"Male","French",3.60929497477109
24,10.5,51,"Female","Other",3.17805383034795
14.85,12.5,40,"Female","English",2.69799986524871
13.73,12,31,"Male","English",2.61958321977988
17.23,12.6,40,"Male","English",2.84665205053984
29.15,17,32,"Male","English",3.3724549127965
13.5,19,43,"Female","English",2.60268968544438
17.5,14,45,"Male","English",2.86220088092947
6.75,11,17,"Female","English",1.90954250488444
19.68,12.1,39,"Male","English",2.97960289162411
16,9,27,"Male","Other",2.77258872223978
14,17.4,34,"Female","English",2.63905732961526
23.98,12.5,52,"Male","English",3.17722014959937
19.37,10,51,"Male","English",2.9637254774189
10.85,13.5,38,"Female","English",2.38416507998647
6.5,12,18,"Male","English",1.87180217690159
27,17,32,"Female","English",3.29583686600433
7.18,11,16,"Male","English",1.97129938306013
17.9,14.8,42,"Male","English",2.88480071284671
25.44,12,39,"Male","English",3.23632273847192
8,9,33,"Male","Other",2.07944154167984
19.2,12,30,"Male","English",2.95491027903374
17.22,11.5,58,"Male","English",2.84607149899958
6.4,14,19,"Female","English",1.85629799036563
14.3,9,52,"Male","English",2.66025953726586
8.22,9,24,"Male","English",2.10657020906809
18.24,10,28,"Male","English",2.90361698464619
6.7,14.9,29,"Female","English",1.90210752639692
17.76,6,56,"Male","Other",2.87694873756402
22.93,16,43,"Male","English",3.13244609686981
23.59,19,45,"Female","English",3.16082289341958
14.08,13,44,"Female","English",2.6447553507299
10.22,12,29,"Male","English",2.32434658477556
24,12,53,"Male","English",3.17805383034795
18.24,13.5,46,"Male","English",2.90361698464619
7,10,28,"Male","English",1.94591014905531
12,14,30,"Male","Other",2.484906649788
21.12,12,36,"Female","English",3.05022045883806
37.44,10,50,"Male","Other",3.62273965160939
14.88,8,44,"Male","English",2.70001802940495
20.4,13,31,"Male","Other",3.01553490085017
15.36,18.3,44,"Female","English",2.73176672771953
9.75,13,28,"Male","English",2.27726728500976
6.6,16.5,22,"Female","Other",1.88706964903238
6.7,12.1,19,"Female","English",1.90210752639692
24.43,17,45,"Male","English",3.19581188526965
16.94,12.5,41,"Female","English",2.82967768922391
29.16,14,52,"Male","Other",3.37279790714046
13.59,13,48,"Female","English",2.60933422816305
17.86,13,35,"Male","French",2.88256357544835
11.01,12,27,"Female","English",2.39880395073459
23.84,12.5,36,"Female","English",3.17136484219715
12.16,12.5,32,"Female","English",2.49815187653802
10.08,16.5,48,"Female","English",2.31055326264322
14.71,10,47,"Female","French",2.68852753461335
10.95,15,46,"Female","Other",2.39333945626251
7.5,12,31,"Male","English",2.01490302054226
10.24,14.6,29,"Female","English",2.32630161961136
18.24,16,55,"Female","Other",2.90361698464619
7,12,28,"Female","English",1.94591014905531
6.8,16.8,29,"Female","Other",1.91692261218206
6.4,13.8,24,"Male","French",1.85629799036563
23,17,27,"Male","English",3.13549421592915
6.48,12,20,"Female","English",1.86872051036418
7.2,11,48,"Female","English",1.97408102602201
15.88,15.5,24,"Female","English",2.76506045581899
15.53,12.7,24,"Female","French",2.7427736371606
8.6,16.7,60,"Female","English",2.15176220325946
6.7,12.2,17,"Male","English",1.90210752639692
25,13,62,"Female","English",3.2188758248682
15.06,13,44,"Female","English",2.71204222237175
14.37,12.5,29,"Female","Other",2.66514270009093
7.6,13,24,"Male","English",2.02814824729229
4.94,13.5,59,"Male","English",1.59736533119983
14,11,40,"Male","English",2.63905732961526
19.2,18.1,28,"Male","English",2.95491027903374
21.03,11,41,"Male","English",3.04594998971461
22.56,20,50,"Female","Other",3.11617842662986
21.49,12,44,"Male","English",3.06758771065442
21.72,16.5,29,"Female","English",3.07823349506573
10.2,18,35,"Male","Other",2.32238772029023
21.45,12,32,"Male","French",3.06572464537403
18.68,15,27,"Male","English",2.9274534328007
11.64,18.2,44,"Female","English",2.45444744230329
15.36,10,39,"Female","English",2.73176672771953
12.15,14,35,"Male","English",2.49732916978656
5,15.2,35,"Female","English",1.6094379124341
22,17,37,"Female","English",3.09104245335832
10.5,8.5,63,"Male","English",2.35137525716348
13.73,10,55,"Male","English",2.61958321977988
8.5,13.5,28,"Female","French",2.14006616349627
28.86,10,62,"Male","Other",3.36245655334572
10.41,17,23,"Male","English",2.34276688262688
19.08,14,34,"Female","English",2.94864066602014
9.74,16.3,24,"Female","English",2.27624111765444
6.7,10,61,"Female","English",1.90210752639692
19,15.1,48,"Female","English",2.94443897916644
31.19,15,44,"Male","English",3.44009753061971
14.81,13.6,23,"Male","Other",2.69530262827971
8.81,14,40,"Male","English",2.17588743994809
18.24,15,31,"Female","English",2.90361698464619
20.83,11,40,"Male","English",3.03639425527288
20.16,12,39,"Male","French",3.00370044320317
14,10,27,"Male","English",2.63905732961526
18.94,13,36,"Female","English",2.94127608775793
6.45,10,16,"Male","English",1.86408013080768
11.67,12,27,"Female","English",2.45702144629846
10.83,18,29,"Male","English",2.3823200610129
21.25,8,65,"Male","Other",3.05635689537043
8.92,12,42,"Male","English",2.18829594659192
11.06,12.5,32,"Female","English",2.40333499609419
14.4,12,60,"Male","English",2.66722820658195
17.28,18,33,"Male","English",2.84954976337591
12.85,14.1,27,"Female","French",2.55334381134123
29.84,14,28,"Male","English",3.39584977533556
19.2,12,37,"Female","English",2.95491027903374
8.4,13.5,43,"Female","Other",2.12823170584927
14.03,20,59,"Male","French",2.64119789411437
23.04,20,36,"Female","English",3.13723183582769
15.36,14.4,28,"Male","English",2.73176672771953
12.72,16,24,"Female","English",2.54317555791198
32.64,9,53,"Male","English",3.48553853009591
31.15,14.5,44,"Female","English",3.43881424523346
15.57,13.5,30,"Male","English",2.74534598584591
17.85,12.5,54,"Female","English",2.88200350822565
14.25,12,36,"Male","French",2.65675690671466
15,13.5,38,"Male","English",2.70805020110221
15.31,15,32,"Female","Other",2.72850620966959
12,12.5,49,"Female","English",2.484906649788
13.96,13.5,40,"Male","English",2.63619609733423
15,4,53,"Male","Other",2.70805020110221
30.59,14.5,32,"Male","English",3.42067315816281
18.33,14,29,"Female","English",2.90853906185161
11.25,12,60,"Male","English",2.42036812865043
7,12,18,"Female","Other",1.94591014905531
3.26,11.5,37,"Male","French",1.18172719537862
15,10,42,"Male","English",2.70805020110221
19,14,33,"Male","English",2.94443897916644
29.76,9,51,"Male","English",3.39316520996489
6.74,11.6,18,"Female","English",1.90805992492422
8,12,22,"Female","English",2.07944154167984
12.67,12,33,"Male","Other",2.53923699433305
14.46,13.5,39,"Male","English",2.67138621673062
12,13,33,"Male","French",2.484906649788
29.44,16,50,"Male","English",3.38235429386068
23.79,17.6,32,"Female","English",3.16926532431487
9,10,54,"Female","English",2.19722457733622
24,15,46,"Male","Other",3.17805383034795
8.57,12.8,31,"Female","English",2.14826773260969
7.25,12,53,"Female","English",1.98100146886658
6.25,9,44,"Female","Other",1.83258146374831
12,8,42,"Male","English",2.484906649788
28.83,14,37,"Female","English",3.36141651165031
19.02,12,38,"Male","English",2.94549105711724
14,12,29,"Female","English",2.63905732961526
17,12.3,40,"Female","English",2.83321334405622
8.7,16.3,22,"Male","English",2.16332302566054
18.22,6,28,"Male","English",2.90251989183181
16.84,15,47,"Female","English",2.82375700881418
6.95,14.5,20,"Male","English",1.9387416595767
9.73,14,49,"Female","English",2.27521389619791
18.25,12.5,41,"Female","English",2.9041650800285
23.14,13,43,"Male","English",3.14156272176553
12.4,16.5,24,"Female","English",2.51769647261099
7.47,10,32,"Female","English",2.01089499914473
3.84,13,32,"Male","English",1.34547236659964
8.5,12,36,"Female","English",2.14006616349627
7.62,15,24,"Male","English",2.03077636969855
11.65,13.3,22,"Male","English",2.45530618001171
18.65,17,42,"Male","English",2.92584614608982
38.4,19,37,"Male","English",3.64805745959368
22,16,28,"Female","English",3.09104245335832
17,10.5,42,"Female","English",2.83321334405622
25.79,19,41,"Female","English",3.24998681989325
16,9,42,"Female","English",2.77258872223978
16.3,16,30,"Male","Other",2.79116510781272
15.36,14,43,"Male","English",2.73176672771953
15,15,32,"Female","English",2.70805020110221
23,6,57,"Male","Other",3.13549421592915
14.29,18,34,"Male","English",2.65955999194178
21.75,13,34,"Female","English",3.07961375753469
9,8,27,"Male","English",2.19722457733622
17,12.5,37,"Male","Other",2.83321334405622
11.94,11.6,20,"Female","English",2.47989410796446
11.4,8,37,"Female","Other",2.43361335540045
22.56,12.5,31,"Male","English",3.11617842662986
28.67,19,35,"Male","English",3.35585127989528
16.66,11,53,"Female","Other",2.8130106367387
6.7,14.5,20,"Female","English",1.90210752639692
19.28,10,49,"Male","English",2.9590682891824
10.44,10,69,"Female","English",2.34564458245449
12.07,13,43,"Female","English",2.49072303510944
25.6,16,52,"Female","English",3.24259235148552
27.14,18,30,"Female","English",3.30100865440672
22.22,15,47,"Female","French",3.10099278421148
29.76,12,51,"Male","English",3.39316520996489
30.38,12,41,"Male","English",3.41378449716763
12,12,61,"Female","English",2.484906649788
27.36,17,42,"Male","Other",3.30908209275435
4.58,12.5,37,"Male","English",1.52169899812609
33.6,11,53,"Male","English",3.51452606696916
13,10,33,"Male","English",2.56494935746154
12.61,12,25,"Male","English",2.53449014997683
12.55,10,43,"Male","English",2.52972066557779
13.28,12,33,"Female","English",2.58625914404829
21.98,20,34,"Female","English",3.09013294897548
19.83,13.5,49,"Female","French",2.9871959425317
6,17,32,"Female","Other",1.79175946922805
12,14,25,"Female","Other",2.484906649788
14.74,13.5,34,"Female","English",2.69056488676119
14.8,13,37,"Female","English",2.69462718077007
17.8,12,30,"Male","English",2.87919845729804
7.53,12.5,31,"Female","English",2.0188950418118
14.8,11,36,"Male","English",2.69462718077007
44.25,14,20,"Female","English",3.78985537145394
24.92,19.4,54,"Female","English",3.21567069391925
9,11,20,"Female","English",2.19722457733622
5.8,12.5,40,"Female","English",1.75785791755237
18.63,11,36,"Male","English",2.9247731846135
21.76,18,55,"Male","English",3.08007342198774
10,15.3,21,"Female","French",2.30258509299405
18.92,11,54,"Male","Other",2.94021956362373
12,12,48,"Female","Other",2.484906649788
16.93,15.3,27,"Female","English",2.82908719614504
12,13.5,24,"Female","English",2.484906649788
18.92,15,32,"Male","Other",2.94021956362373
6.77,14,19,"Female","English",1.91250108692418
5.48,10.8,16,"Male","English",1.70110510095992
19.2,18.5,27,"Male","English",2.95491027903374
6.71,14.5,20,"Female","English",1.90359895098359
6.7,12,19,"Male","English",1.90210752639692
27.43,13,57,"Male","English",3.31163730494951
37.89,17,46,"Male","English",3.63468722503051
11.68,12,30,"Female","English",2.45787797740008
31.77,17.8,35,"Male","English",3.45852244828142
6.93,13.5,21,"Female","English",1.93585981320181
8.5,4,49,"Female","Other",2.14006616349627
10.6,12,44,"Female","English",2.36085400111802
28.8,12.5,59,"Male","English",3.3603753871419
13.07,15,52,"Male","English",2.57031952763613
16.9,12,47,"Female","English",2.82731362192903
26.4,15,40,"Female","English",3.27336401015227
10.85,19,25,"Female","Other",2.38416507998647
17.44,12,32,"Male","English",2.85876641848083
8.5,13,20,"Female","English",2.14006616349627
12.5,11.5,35,"Male","English",2.52572864430826
12.24,8,65,"Male","English",2.50470927708418
13.66,15,31,"Female","English",2.61447185414264
23.57,12,58,"Male","English",3.15997471694804
16.8,18,44,"Male","English",2.82137888640921
19.97,9,53,"Male","English",2.99423114742772
32.47,17,47,"Male","English",3.48031658611475
8.58,12,21,"Male","English",2.14943391349987
15.72,14,33,"Female","English",2.75493378700106
7.5,18.6,26,"Male","English",2.01490302054226
12.38,12.5,32,"Female","English",2.51608226725645
18.46,8.5,57,"Male","English",2.91560622907471
25,16,40,"Female","English",3.2188758248682
32.64,12,33,"Male","English",3.48553853009591
7.1,9.6,19,"Male","English",1.96009478404727
8.4,12,24,"Female","English",2.12823170584927
10.4,12,19,"Male","English",2.34180580614733
11.52,10.5,47,"Male","English",2.44408465526775
6.76,14,20,"Female","English",1.91102289005487
29.5,11,17,"Female","English",3.38439026334577
18.35,13.7,41,"Female","English",2.90962957450058
6,15,20,"Male","French",1.79175946922805
18,13,34,"Female","English",2.89037175789616
19,12,34,"Male","French",2.94443897916644
34.31,18,48,"Male","English",3.53543685687036
8.63,13,25,"Female","English",2.15524450509534
7,12,18,"Male","English",1.94591014905531
15.36,15,35,"Female","English",2.73176672771953
6.85,9,35,"Female","English",1.92424865227413
6.14,10.5,19,"Female","English",1.81482474215905
16.3,15,42,"Male","English",2.79116510781272
26.88,12,42,"Male","English",3.29138251565495
6.57,13.5,28,"Female","English",1.88251383249652
10.5,12,44,"Male","English",2.35137525716348
6.9,12,42,"Female","English",1.93152141160321
26.75,12,56,"Male","English",3.28653447334202
41.28,14,36,"Male","French",3.72037812117331
3.35,7.5,37,"Male","Other",1.20896034583698
10,12,37,"Female","English",2.30258509299405
13.08,13,52,"Female","Other",2.57108434602905
7.5,12,18,"Female","English",2.01490302054226
12,13,38,"Female","English",2.484906649788
27.59,19,33,"Male","Other",3.31745338822919
5.75,14,21,"Female","English",1.74919985480926
10,12,26,"Male","French",2.30258509299405
23.57,12.1,44,"Male","English",3.15997471694804
19.2,12,67,"Male","English",2.95491027903374
14.07,9,32,"Male","Other",2.6440448711263
5.6,12,37,"Female","English",1.7227665977411
